Book Online?,Sleeps,Title,URL,Region,Rate Range,Pets?,# of Reviews,Beds,Owner Operated?,Minimum Stay,Baths,Accessible?,Booking Duration,Map Marker?,ID,# of Stars
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/470836,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop470836,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/158278,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop158278,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/484896,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop484896,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/50514,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop50514,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/490284,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop490284,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/522352ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop522352ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/459746,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop459746,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/471593,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop471593,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/506898,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop506898,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/472538,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop472538,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/335113,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop902442ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/780524ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop780524ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/352387,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop352387,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/479278,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop479278,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/483405,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop483405,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/346215,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop346215,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/485020,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop485020,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/485154,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop485154,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/517693ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop517693ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/516910ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop516910ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/409578ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop409578ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/29953ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop29953ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/766953ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop766953ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/501628,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop501628,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/504317,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop504317,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/285441,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop285441,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/31409ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop31409ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2035049ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2035049ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2022191ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2022191ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/496231,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop496231,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/501839,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop501839,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/220740,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop220740,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/38189ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop38189ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/62687,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop62687,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/430583,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop430583,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/375460,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop375460,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3466625ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3466625ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3495366ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3495366ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/540665ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop540665ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/41656ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop41656ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/314296,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop314296,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/168984,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop168984,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3515790ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3515790ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/440704,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop440704,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/43680ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop43680ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3495207ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3495207ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2016272ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2016272ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/453368,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop453368,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/442597,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop442597,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/53639,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop53639,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/750443ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop750443ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/452131,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop452131,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/431150,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop431150,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3521294ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3521294ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/3552194ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop3552194ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/520685ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop520685ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/527436ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop527436ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/154399,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop154399,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2027254ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2027254ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/39505ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop39505ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/551005ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop551005ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/395678,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop395678,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/518645ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop518645ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/418086,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop418086,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/479163,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop479163,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/421107,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop421107,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/487221,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop487221,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/187833,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop187833,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/488063,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop488063,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/490748,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop490748,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/322192,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop322192,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/766756ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop766756ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/495219,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop495219,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/194710,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop194710,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/500315,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop500315,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2018202ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2018202ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/285496,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop285496,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/498441,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop498441,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/435869,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop435869,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/489039,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop489039,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/272503,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop272503,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/428918,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop428918,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/471070,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop471070,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/497499,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop497499,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/168230,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop168230,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2016271ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2016271ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2155076ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2155076ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/326462,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop326462,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/256518,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop256518,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2089136ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2089136ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2059889ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2059889ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/2043965ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop2043965ha,4.5
True,6,'Villa Marbella' Gulf Access Waterfront Executive Home Sw Cape Coral,http://www.vrbo.com/523368ha,"Private Homes, Southwest",$700 - $875,False,14,3,True,7,2,False,week ,True,prop523368ha,4.5
